service_id,date,exception_type
9685,20200506,1
9685,20200507,1
9685,20200511,1
9685,20200512,1
9685,20200513,1
9685,20200514,1
9685,20200515,1
9685,20200518,1
9685,20200519,1
9685,20200520,1
9685,20200413,2
9685,20200414,2
9685,20200415,2
9685,20200416,2
9685,20200501,2
9685,20200508,2
9086,20200314,1
3514,20200511,1
3514,20200512,1
3514,20200513,1
3514,20200514,1
3514,20200515,1
3514,20200518,1
3514,20200519,1
3514,20200520,1
3514,20200427,1
3514,20200428,1
3514,20200429,1
3514,20200430,1
3514,20200504,1
3514,20200505,1
3514,20200506,1
3514,20200507,1
3514,20200413,2
236,20200425,1
12227,20200413,1
12227,20200411,1
12227,20200412,1
12227,20200515,2
12227,20200509,2
12227,20200510,2
12227,20200417,2
12227,20200418,2
12227,20200419,2
12228,20200222,1
12228,20200223,1
12228,20200229,1
12228,20200301,1
12228,20200329,2
3727,20200413,1
3727,20200411,1
3727,20200412,1
3727,20200515,2
3727,20200509,2
3727,20200510,2
3727,20200417,2
3727,20200418,2
3727,20200419,2
9982,20200413,2
3728,20200404,1
3728,20200405,1
3728,20200321,1
3728,20200328,1
8188,20200229,1
8188,20200222,1
8188,20200404,1
9387,20200501,2
9387,20200425,2
9387,20200413,2
9387,20200418,2
9387,20200508,2
9387,20200509,2
8185,20200301,1
8185,20200405,1
8185,20200223,1
8186,20200406,1
8186,20200407,1
8186,20200408,1
8186,20200409,1
8186,20200410,1
8186,20200412,1
8186,20200427,1
8186,20200428,1
8186,20200429,1
8186,20200430,1
8186,20200501,1
8186,20200503,1
8186,20200413,1
8186,20200414,1
8186,20200415,1
8186,20200416,1
8186,20200417,1
8186,20200420,1
8186,20200421,1
8186,20200422,1
8186,20200423,1
8186,20200424,1
8186,20200504,1
8186,20200505,1
8186,20200506,1
8186,20200507,1
8186,20200508,1
8187,20200502,1
8187,20200411,1
8187,20200516,1
9565,20200301,1
9564,20200413,1
9564,20200515,2
9564,20200510,2
9564,20200417,2
9564,20200419,2
9981,20200507,2
10368,20200418,1
10368,20200419,1
10368,20200307,1
10368,20200308,1
7205,20200307,1
7205,20200418,1
12229,20200419,1
4850,20200419,1
7275,20200511,1
7275,20200512,1
7275,20200513,1
7275,20200514,1
7275,20200515,1
7275,20200516,1
7275,20200518,1
7275,20200519,1
7275,20200520,1
7275,20200427,1
7275,20200428,1
7275,20200429,1
7275,20200430,1
7275,20200502,1
7275,20200504,1
7275,20200505,1
7275,20200506,1
7275,20200507,1
7275,20200509,1
7275,20200413,2
9343,20200222,1
9343,20200321,1
9342,20200328,1
9342,20200404,1
9342,20200411,1
9342,20200502,1
9342,20200229,1
9342,20200516,1
9341,20200307,1
9088,20200220,1
9088,20200221,1
9088,20200224,1
9088,20200225,1
9088,20200226,1
9088,20200227,1
9088,20200228,1
9088,20200302,1
9088,20200303,1
9088,20200304,1
9088,20200305,1
9088,20200306,1
9088,20200309,1
9088,20200310,1
9088,20200311,1
9088,20200312,1
9088,20200313,1
9088,20200316,1
9088,20200317,1
9088,20200318,1
9088,20200319,1
9088,20200320,1
9088,20200323,1
9088,20200324,1
9088,20200325,1
9088,20200326,1
9088,20200327,1
9088,20200330,1
9088,20200331,1
9088,20200401,1
9088,20200402,1
9088,20200403,1
9088,20200406,1
9088,20200407,1
9088,20200408,1
9088,20200409,1
9088,20200410,1
9088,20200420,1
9088,20200421,1
9088,20200422,1
9088,20200423,1
9088,20200424,1
9088,20200427,1
9088,20200428,1
9088,20200429,1
9088,20200430,1
9088,20200504,1
9088,20200505,1
9088,20200506,1
9088,20200507,1
9088,20200511,1
9088,20200512,1
9088,20200513,1
9088,20200514,1
9088,20200515,1
9088,20200518,1
9088,20200519,1
9088,20200520,1
9088,20200413,2
9088,20200414,2
9088,20200415,2
9088,20200416,2
9088,20200501,2
9088,20200508,2
9924,20200315,2
9924,20200329,2
6576,20200315,1
10764,20200321,1
10764,20200322,1
10764,20200314,1
6334,20200314,1
6334,20200315,1
6334,20200328,1
10765,20200511,1
10765,20200512,1
10765,20200513,1
10765,20200514,1
10765,20200515,1
10765,20200518,1
10765,20200519,1
10765,20200520,1
10765,20200427,1
10765,20200428,1
10765,20200429,1
10765,20200430,1
10765,20200504,1
10765,20200505,1
10765,20200506,1
10765,20200507,1
10765,20200413,2
6580,20200322,1
6580,20200222,1
6580,20200223,1
6581,20200406,1
6581,20200407,1
6581,20200408,1
6581,20200409,1
6581,20200410,1
6581,20200411,1
6581,20200412,1
6581,20200427,1
6581,20200428,1
6581,20200429,1
6581,20200430,1
6581,20200501,1
6581,20200502,1
6581,20200503,1
6581,20200413,1
6581,20200414,1
6581,20200415,1
6581,20200416,1
6581,20200417,1
6581,20200420,1
6581,20200421,1
6581,20200422,1
6581,20200423,1
6581,20200424,1
6581,20200504,1
6581,20200505,1
6581,20200506,1
6581,20200507,1
6581,20200508,1
9408,20200323,1
9408,20200324,1
9408,20200325,1
9408,20200326,1
9408,20200327,1
9408,20200220,1
9408,20200221,1
9408,20200224,1
9408,20200225,1
9408,20200226,1
9408,20200227,1
9408,20200228,1
9408,20200229,1
9408,20200301,1
9408,20200316,1
9408,20200317,1
9408,20200318,1
9408,20200319,1
9408,20200320,1
9408,20200322,1
9408,20200330,1
9408,20200331,1
9408,20200401,1
9408,20200402,1
9408,20200403,1
9408,20200404,1
9408,20200405,1
9408,20200321,2
9408,20200222,2
9408,20200223,2
6579,20200220,1
6579,20200221,1
6579,20200224,1
6579,20200225,1
6579,20200226,1
6579,20200227,1
6579,20200228,1
6579,20200229,1
6579,20200301,1
6579,20200323,1
6579,20200324,1
6579,20200325,1
6579,20200326,1
6579,20200327,1
6579,20200329,1
6579,20200330,1
6579,20200331,1
6579,20200401,1
6579,20200402,1
6579,20200403,1
6579,20200404,1
6579,20200405,1
6579,20200328,2
6579,20200222,2
6579,20200223,2
9516,20200501,2
9516,20200508,2
9367,20200404,1
9367,20200405,1
9367,20200229,1
9367,20200301,1
8341,20200406,1
8341,20200407,1
8341,20200408,1
8341,20200409,1
8341,20200518,1
8341,20200519,1
8341,20200520,1
9681,20200413,1
9681,20200411,1
9681,20200412,1
9681,20200515,2
9681,20200509,2
9681,20200510,2
9681,20200417,2
9681,20200418,2
9681,20200419,2
9518,20200229,1
9518,20200221,1
9518,20200301,1
9518,20200223,2
9519,20200501,1
9519,20200502,1
9519,20200503,1
9519,20200516,1
9519,20200517,1
9519,20200508,1
9519,20200411,1
9519,20200412,1
5557,20200221,2
8335,20200424,1
8335,20200417,1
8335,20200515,1
8338,20200410,1
8340,20200313,1
8340,20200403,1
9287,20200330,1
320,20200414,1
9289,20200406,1
9289,20200518,1
9285,20200224,1
9420,20200314,1
9423,20200404,1
9423,20200502,1
9423,20200229,1
9423,20200516,1
9423,20200303,1
9423,20200304,1
9423,20200305,1
9423,20200306,1
9423,20200310,1
9423,20200311,1
9423,20200312,1
9423,20200313,1
9423,20200331,1
9423,20200401,1
9423,20200402,1
9423,20200403,1
9423,20200328,1
9423,20200411,1
9423,20200501,2
9423,20200508,2
9422,20200225,1
9422,20200226,1
9422,20200227,1
9422,20200228,1
9422,20200317,1
9422,20200318,1
9422,20200319,1
9422,20200320,1
9422,20200324,1
9422,20200325,1
9422,20200326,1
9422,20200327,1
9422,20200407,1
9422,20200408,1
9422,20200409,1
9422,20200410,1
9422,20200220,1
9422,20200221,1
9422,20200519,1
9422,20200520,1
2200,20200413,2
2200,20200501,2
2200,20200508,2
2498,20200502,1
2498,20200509,1
2498,20200516,1
2498,20200413,2
5025,20200502,1
5025,20200503,1
5025,20200427,1
5025,20200428,1
5025,20200429,1
5025,20200430,1
5025,20200501,1
5025,20200508,1
5025,20200509,1
5025,20200510,1
5025,20200515,1
5025,20200516,1
5025,20200517,1
2373,20200413,1
4529,20200427,1
4529,20200428,1
4529,20200429,1
4529,20200430,1
4529,20200501,1
4529,20200502,1
4529,20200503,1
4529,20200504,1
4529,20200505,1
4529,20200506,1
4529,20200507,1
4529,20200508,1
4529,20200509,1
4529,20200510,1
4529,20200511,1
4529,20200512,1
4529,20200513,1
4529,20200514,1
4529,20200515,1
4529,20200516,1
4529,20200517,1
4529,20200518,1
4529,20200519,1
4529,20200520,1
2484,20200502,1
2484,20200503,1
2484,20200509,1
2484,20200510,1
2484,20200516,1
2484,20200517,1
2484,20200413,2
624,20200413,1
9488,20200508,2
9488,20200406,2
9488,20200407,2
9488,20200408,2
9488,20200409,2
9488,20200410,2
9488,20200413,2
9488,20200414,2
9488,20200415,2
9488,20200416,2
9488,20200417,2
9488,20200420,2
9488,20200421,2
9488,20200422,2
9488,20200423,2
9488,20200424,2
9488,20200427,2
9488,20200428,2
9488,20200429,2
9488,20200430,2
9488,20200501,2
6266,20200427,1
6266,20200428,1
6266,20200429,1
6266,20200430,1
6266,20200501,1
6266,20200502,1
6266,20200504,1
6266,20200505,1
6266,20200506,1
6266,20200507,1
6266,20200508,1
6266,20200509,1
6266,20200511,1
6266,20200512,1
6266,20200513,1
6266,20200514,1
6266,20200515,1
6266,20200516,1
6266,20200518,1
6266,20200519,1
6266,20200520,1
8005,20200427,1
8005,20200428,1
8005,20200429,1
8005,20200430,1
8005,20200501,1
8005,20200502,1
8005,20200503,1
8005,20200504,1
8005,20200505,1
8005,20200506,1
8005,20200507,1
8005,20200508,1
8005,20200509,1
8005,20200510,1
8005,20200511,1
8005,20200512,1
8005,20200513,1
8005,20200514,1
8005,20200515,1
8005,20200516,1
8005,20200517,1
8005,20200518,1
8005,20200519,1
8005,20200520,1
2377,20200515,2
2503,20200502,1
2503,20200509,1
2503,20200516,1
2503,20200413,2
7011,20200413,1
7011,20200502,2
7011,20200509,2
7011,20200516,2
1383,20200413,1
1384,20200229,2
6977,20200502,1
6977,20200509,1
6977,20200516,1
6977,20200413,2
2320,20200413,1
2920,20200508,2
2951,20200413,2
10477,20200414,2
10477,20200501,2
10477,20200508,2
1393,20200414,1
1393,20200413,2
1618,20200413,2
1618,20200508,2
1618,20200420,2
1618,20200421,2
1618,20200422,2
1618,20200423,2
1618,20200424,2
1618,20200427,2
1618,20200428,2
1618,20200429,2
1618,20200430,2
1618,20200501,2
2233,20200501,1
2233,20200508,1
8964,20200414,1
8964,20200413,2
2606,20200413,1
2606,20200411,1
2606,20200412,1
2606,20200418,1
2606,20200419,1
2606,20200425,1
2606,20200426,1
2606,20200516,1
2606,20200517,1
2606,20200501,1
2606,20200502,1
2606,20200503,1
2606,20200508,1
2606,20200509,1
2606,20200510,1
2175,20200502,1
2175,20200503,1
2175,20200509,1
2175,20200510,1
2175,20200516,1
2175,20200517,1
2175,20200413,2
2255,20200413,2
2741,20200502,1
2741,20200509,1
2741,20200516,1
3303,20200406,1
3303,20200407,1
3303,20200408,1
3303,20200409,1
3303,20200410,1
3303,20200414,1
3303,20200415,1
3303,20200416,1
3303,20200417,1
3303,20200420,1
3303,20200421,1
3303,20200422,1
3303,20200423,1
3303,20200424,1
3303,20200427,1
3303,20200428,1
3303,20200429,1
3303,20200430,1
3303,20200501,1
3303,20200502,1
3303,20200504,1
3303,20200505,1
3303,20200506,1
3303,20200507,1
3303,20200508,1
3303,20200509,1
3303,20200511,1
3303,20200512,1
3303,20200513,1
3303,20200514,1
3303,20200515,1
3303,20200516,1
3303,20200518,1
3303,20200519,1
3303,20200520,1
3303,20200413,2
10480,20200406,1
10480,20200407,1
10480,20200408,1
10480,20200409,1
10480,20200410,1
10480,20200414,1
10480,20200415,1
10480,20200416,1
10480,20200417,1
10480,20200420,1
10480,20200421,1
10480,20200422,1
10480,20200423,1
10480,20200424,1
10480,20200511,1
10480,20200512,1
10480,20200513,1
10480,20200514,1
10480,20200515,1
10480,20200518,1
10480,20200519,1
10480,20200520,1
10480,20200427,1
10480,20200428,1
10480,20200429,1
10480,20200430,1
10480,20200504,1
10480,20200505,1
10480,20200506,1
10480,20200507,1
10480,20200413,2
2267,20200515,2
2245,20200413,1
2245,20200501,1
2245,20200508,1
3583,20200428,1
3583,20200509,1
3583,20200510,1
3583,20200516,1
3583,20200517,1
3583,20200504,1
3583,20200506,1
3583,20200507,1
3583,20200508,1
3583,20200511,1
3583,20200513,1
3583,20200514,1
3583,20200515,1
3583,20200518,1
3583,20200519,1
3583,20200520,1
3583,20200413,2
3583,20200505,2
3583,20200512,2
1099,20200501,2
1099,20200508,2
11977,20200515,1
11977,20200427,1
11977,20200504,1
11977,20200518,1
11977,20200519,1
11977,20200520,1
11977,20200414,2
11977,20200501,2
11977,20200508,2
712,20200414,1
712,20200413,2
3933,20200413,2
897,20200413,2
2209,20200515,1
2209,20200503,1
2209,20200510,1
2209,20200518,1
2209,20200519,1
2209,20200520,1
2209,20200413,2
2209,20200501,2
2209,20200508,2
1780,20200414,1
1779,20200515,1
1779,20200427,1
1779,20200504,1
1779,20200518,1
1779,20200519,1
1779,20200520,1
1779,20200414,2
1779,20200501,2
1779,20200508,2
2517,20200413,1
2517,20200501,1
2517,20200502,1
2517,20200508,1
2517,20200509,1
2517,20200515,2
3852,20200406,1
3852,20200407,1
3852,20200408,1
3852,20200409,1
3852,20200410,1
3852,20200414,1
3852,20200415,1
3852,20200416,1
3852,20200417,1
3852,20200420,1
3852,20200421,1
3852,20200422,1
3852,20200423,1
3852,20200424,1
3852,20200427,1
3852,20200428,1
3852,20200429,1
3852,20200430,1
3852,20200501,1
3852,20200502,1
3852,20200503,1
3852,20200504,1
3852,20200505,1
3852,20200506,1
3852,20200507,1
3852,20200508,1
3852,20200509,1
3852,20200510,1
3852,20200511,1
3852,20200512,1
3852,20200513,1
3852,20200514,1
3852,20200515,1
3852,20200516,1
3852,20200517,1
3852,20200518,1
3852,20200519,1
3852,20200520,1
3852,20200413,2
2631,20200309,1
2631,20200310,1
2631,20200311,1
2631,20200312,1
2631,20200313,1
2631,20200406,1
2631,20200407,1
2631,20200408,1
2631,20200409,1
2631,20200410,1
2631,20200414,1
2631,20200415,1
2631,20200416,1
2631,20200417,1
2631,20200420,1
2631,20200421,1
2631,20200422,1
2631,20200423,1
2631,20200424,1
2631,20200413,2
6895,20200511,1
6895,20200512,1
6895,20200513,1
6895,20200514,1
6895,20200515,1
6895,20200518,1
6895,20200519,1
6895,20200520,1
6895,20200427,1
6895,20200428,1
6895,20200429,1
6895,20200430,1
6895,20200504,1
6895,20200505,1
6895,20200506,1
6895,20200507,1
6895,20200413,2
2208,20200515,2
8771,20200515,1
8771,20200514,2
6896,20200413,1
6896,20200404,1
6896,20200405,1
6896,20200411,1
6896,20200412,1
6896,20200418,1
6896,20200419,1
6896,20200425,1
6896,20200426,1
6896,20200516,1
6896,20200517,1
6896,20200501,1
6896,20200502,1
6896,20200503,1
6896,20200508,1
6896,20200509,1
6896,20200510,1
8769,20200513,1
8769,20200514,1
8769,20200518,1
8769,20200519,1
8769,20200511,2
8769,20200512,2
8769,20200430,2
2525,20200414,1
2525,20200501,1
2525,20200508,1
2525,20200420,1
2525,20200427,1
2525,20200504,1
2525,20200511,1
2525,20200518,1
2525,20200413,2
2525,20200417,2
8774,20200413,1
8774,20200515,2
2479,20200515,1
2479,20200427,1
2479,20200428,1
2479,20200429,1
2479,20200430,1
2479,20200503,1
2479,20200504,1
2479,20200505,1
2479,20200506,1
2479,20200507,1
2479,20200510,1
2479,20200511,1
2479,20200512,1
2479,20200513,1
2479,20200514,1
2479,20200517,1
2479,20200518,1
2479,20200519,1
2479,20200520,1
2479,20200413,2
12292,20200504,2
12292,20200505,2
12292,20200506,2
12292,20200507,2
12292,20200511,2
12292,20200512,2
12292,20200513,2
12292,20200514,2
2583,20200430,1
2583,20200520,1
2350,20200413,1
2350,20200501,1
2350,20200502,1
2350,20200503,1
2350,20200508,1
2350,20200509,1
2350,20200510,1
2350,20200516,1
2350,20200517,1
2350,20200515,2
7626,20200502,1
7626,20200509,1
7626,20200516,1
7626,20200413,2
2348,20200413,2
2348,20200501,2
2348,20200508,2
2137,20200413,2
2137,20200501,2
2137,20200508,2
1450,20200412,1
1450,20200501,1
4261,20200517,1
4261,20200501,1
4261,20200502,1
4261,20200412,1
2679,20200501,2
2679,20200502,2
2679,20200412,2
2679,20200517,2
9447,20200414,2
9447,20200415,2
9447,20200416,2
9447,20200417,2
9447,20200501,2
9447,20200502,2
9447,20200517,2
9447,20200406,2
9447,20200407,2
9447,20200408,2
9447,20200409,2
9447,20200410,2
9447,20200412,2
1451,20200501,2
1451,20200412,2
9818,20200413,2
2886,20200408,2
2886,20200415,2
1548,20200427,1
1548,20200428,1
1548,20200430,1
1548,20200504,1
1548,20200505,1
1548,20200507,1
1548,20200220,1
1548,20200221,1
1548,20200224,1
1548,20200225,1
1548,20200227,1
1548,20200228,1
1548,20200302,1
1548,20200303,1
1548,20200305,1
1548,20200306,1
1548,20200309,1
1548,20200310,1
1548,20200312,1
1548,20200313,1
1548,20200316,1
1548,20200317,1
1548,20200319,1
1548,20200320,1
1548,20200323,1
1548,20200324,1
1548,20200326,1
1548,20200327,1
1548,20200330,1
1548,20200331,1
1548,20200402,1
1548,20200403,1
1548,20200420,1
1548,20200421,1
1548,20200423,1
1548,20200424,1
1548,20200511,1
1548,20200512,1
1548,20200514,1
1548,20200515,1
1548,20200518,1
1548,20200519,1
1548,20200406,2
1548,20200407,2
1548,20200409,2
1548,20200413,2
1548,20200414,2
1548,20200416,2
1548,20200501,2
1548,20200508,2
8844,20200413,2
8844,20200508,2
8844,20200430,2
8844,20200501,2
9231,20200502,2
1181,20200413,2
1181,20200410,2
7260,20200414,2
7260,20200415,2
7260,20200416,2
7260,20200417,2
7260,20200406,2
7260,20200407,2
7260,20200408,2
7260,20200409,2
7260,20200410,2
4531,20200412,1
4531,20200430,1
4531,20200501,1
4532,20200430,2
4532,20200501,2
4532,20200412,2
5548,20200427,1
5548,20200428,1
5548,20200429,1
5548,20200430,1
5548,20200504,1
5548,20200505,1
5548,20200506,1
5548,20200507,1
5548,20200220,1
5548,20200221,1
5548,20200224,1
5548,20200225,1
5548,20200226,1
5548,20200227,1
5548,20200228,1
5548,20200302,1
5548,20200303,1
5548,20200304,1
5548,20200305,1
5548,20200306,1
5548,20200309,1
5548,20200310,1
5548,20200311,1
5548,20200312,1
5548,20200313,1
5548,20200316,1
5548,20200317,1
5548,20200318,1
5548,20200319,1
5548,20200320,1
5548,20200323,1
5548,20200324,1
5548,20200325,1
5548,20200326,1
5548,20200327,1
5548,20200330,1
5548,20200331,1
5548,20200401,1
5548,20200402,1
5548,20200403,1
5548,20200420,1
5548,20200421,1
5548,20200422,1
5548,20200423,1
5548,20200424,1
5548,20200511,1
5548,20200512,1
5548,20200513,1
5548,20200514,1
5548,20200515,1
5548,20200518,1
5548,20200519,1
5548,20200520,1
5548,20200406,2
5548,20200407,2
5548,20200408,2
5548,20200409,2
5548,20200413,2
5548,20200414,2
5548,20200415,2
5548,20200416,2
5548,20200501,2
5548,20200508,2
7621,20200508,2
7621,20200501,2
7621,20200502,2
7621,20200406,2
7621,20200407,2
7621,20200408,2
7621,20200409,2
7621,20200410,2
7621,20200413,2
7621,20200414,2
7621,20200415,2
7621,20200416,2
7621,20200417,2
8021,20200501,2
8021,20200502,2
8021,20200412,2
8021,20200517,2
9860,20200316,2
9860,20200317,2
9860,20200318,2
9860,20200319,2
9860,20200323,2
9860,20200324,2
9860,20200325,2
9860,20200326,2
9860,20200427,2
9860,20200428,2
9860,20200429,2
9860,20200430,2
9860,20200504,2
9860,20200505,2
9860,20200506,2
9860,20200507,2
7657,20200427,1
7657,20200428,1
7657,20200429,1
7657,20200430,1
7657,20200504,1
7657,20200505,1
7657,20200506,1
7657,20200507,1
3138,20200220,1
3138,20200221,1
3138,20200224,1
3138,20200225,1
3138,20200226,1
3138,20200227,1
3138,20200228,1
3138,20200302,1
3138,20200303,1
3138,20200304,1
3138,20200305,1
3138,20200306,1
3138,20200309,1
3138,20200310,1
3138,20200311,1
3138,20200312,1
3138,20200313,1
3138,20200511,1
3138,20200512,1
3138,20200513,1
3138,20200514,1
3138,20200515,1
3138,20200518,1
3138,20200519,1
3138,20200520,1
3138,20200320,1
3138,20200327,1
3138,20200501,1
3138,20200508,1
3138,20200413,2
3138,20200410,2
11443,20200317,2
11443,20200318,2
11443,20200319,2
11443,20200320,2
11443,20200324,2
11443,20200325,2
11443,20200326,2
11443,20200327,2
11443,20200428,2
11443,20200429,2
11443,20200430,2
11443,20200501,2
11443,20200505,2
11443,20200506,2
11443,20200507,2
11443,20200508,2
4608,20200413,1
4608,20200501,1
4608,20200508,1
9454,20200413,1
9454,20200430,1
9454,20200507,1
9454,20200520,1
5399,20200504,1
5399,20200505,1
5399,20200506,1
5399,20200511,1
5399,20200512,1
5399,20200513,1
5399,20200514,1
5399,20200518,1
5399,20200519,1
5399,20200220,1
5399,20200413,2
5399,20200507,2
9686,20200413,1
9686,20200430,1
9686,20200507,1
9686,20200520,1
9688,20200413,2
9688,20200430,2
9688,20200507,2
2214,20200413,2
2214,20200501,2
2214,20200508,2
2367,20200413,1
2367,20200501,1
2367,20200508,1
4610,20200413,2
4610,20200225,2
4610,20200226,2
4610,20200227,2
4610,20200501,2
4610,20200508,2
4511,20200323,2
4511,20200324,2
4511,20200325,2
4511,20200326,2
4511,20200327,2
9946,20200508,1
9946,20200413,1
9485,20200414,2
9485,20200501,2
9485,20200508,2
8118,20200414,1
8118,20200413,2
12559,20200413,2
12559,20200430,2
12559,20200507,2
11431,20200507,1
11431,20200413,1
11431,20200430,1
11431,20200520,1
11431,20200501,2
11431,20200412,2
9205,20200504,1
9205,20200505,1
9205,20200506,1
9205,20200507,1
9205,20200509,1
9205,20200511,1
9205,20200512,1
9205,20200513,1
9205,20200514,1
9205,20200515,1
9205,20200516,1
9205,20200518,1
9205,20200519,1
9205,20200520,1
9205,20200220,1
9205,20200221,1
9205,20200222,1
9205,20200229,1
9205,20200307,1
9205,20200425,1
9205,20200502,1
9205,20200413,2
9205,20200508,2
1306,20200504,1
1306,20200505,1
1306,20200506,1
1306,20200507,1
1306,20200511,1
1306,20200512,1
1306,20200513,1
1306,20200514,1
1306,20200515,1
1306,20200518,1
1306,20200519,1
1306,20200520,1
1306,20200220,1
1306,20200221,1
1306,20200413,2
1306,20200508,2
1535,20200413,2
1535,20200501,2
1535,20200508,2
3239,20200501,1
3239,20200504,1
3239,20200505,1
3239,20200506,1
3239,20200507,1
3239,20200508,1
3239,20200509,1
3239,20200510,1
3239,20200511,1
3239,20200512,1
3239,20200513,1
3239,20200514,1
3239,20200515,1
3239,20200516,1
3239,20200517,1
3239,20200518,1
3239,20200519,1
3239,20200520,1
3239,20200224,2
3239,20200225,2
3239,20200226,2
3239,20200227,2
3239,20200228,2
3239,20200302,2
3239,20200303,2
3239,20200304,2
3239,20200305,2
3239,20200306,2
3239,20200420,2
3239,20200421,2
3239,20200422,2
3239,20200423,2
3239,20200424,2
6955,20200504,1
6955,20200505,1
6955,20200506,1
6955,20200507,1
6955,20200509,1
6955,20200511,1
6955,20200512,1
6955,20200513,1
6955,20200514,1
6955,20200515,1
6955,20200516,1
6955,20200518,1
6955,20200519,1
6955,20200520,1
6955,20200220,1
6955,20200221,1
6955,20200222,1
6955,20200229,1
6955,20200307,1
6955,20200425,1
6955,20200502,1
6955,20200413,2
6955,20200508,2
9425,20200508,1
9425,20200413,1
9425,20200509,1
9425,20200510,1
9425,20200516,1
9425,20200517,1
9425,20200222,1
9425,20200223,1
9425,20200224,1
9425,20200225,1
9425,20200226,1
9425,20200227,1
9425,20200228,1
9425,20200229,1
9425,20200301,1
9425,20200302,1
9425,20200303,1
9425,20200304,1
9425,20200305,1
9425,20200306,1
9425,20200307,1
9425,20200308,1
9425,20200420,1
9425,20200421,1
9425,20200422,1
9425,20200423,1
9425,20200424,1
9425,20200425,1
9425,20200426,1
9425,20200427,1
9425,20200428,1
9425,20200429,1
9425,20200430,1
9425,20200501,1
9425,20200502,1
9425,20200503,1
3864,20200413,2
3864,20200501,2
3864,20200508,2
3865,20200413,1
3865,20200501,1
3865,20200508,1
4273,20200501,1
4273,20200504,1
4273,20200505,1
4273,20200506,1
4273,20200507,1
4273,20200508,1
4273,20200510,1
4273,20200511,1
4273,20200512,1
4273,20200513,1
4273,20200514,1
4273,20200515,1
4273,20200517,1
4273,20200518,1
4273,20200519,1
4273,20200520,1
4273,20200224,2
4273,20200225,2
4273,20200226,2
4273,20200227,2
4273,20200228,2
4273,20200302,2
4273,20200303,2
4273,20200304,2
4273,20200305,2
4273,20200306,2
4273,20200420,2
4273,20200421,2
4273,20200422,2
4273,20200423,2
4273,20200424,2
4274,20200224,1
4274,20200225,1
4274,20200226,1
4274,20200227,1
4274,20200228,1
4274,20200302,1
4274,20200303,1
4274,20200304,1
4274,20200305,1
4274,20200306,1
4274,20200420,1
4274,20200421,1
4274,20200422,1
4274,20200423,1
4274,20200424,1
4274,20200509,1
4274,20200516,1
4274,20200501,2
9703,20200504,1
9703,20200505,1
9703,20200506,1
9703,20200507,1
9703,20200511,1
9703,20200512,1
9703,20200513,1
9703,20200514,1
9703,20200515,1
9703,20200518,1
9703,20200519,1
9703,20200520,1
9703,20200220,1
9703,20200221,1
9703,20200413,2
9703,20200508,2
9530,20200508,1
9530,20200413,1
9530,20200509,1
9530,20200510,1
9530,20200516,1
9530,20200517,1
9530,20200222,1
9530,20200223,1
9530,20200224,1
9530,20200225,1
9530,20200226,1
9530,20200227,1
9530,20200228,1
9530,20200229,1
9530,20200301,1
9530,20200302,1
9530,20200303,1
9530,20200304,1
9530,20200305,1
9530,20200306,1
9530,20200307,1
9530,20200308,1
9530,20200420,1
9530,20200421,1
9530,20200422,1
9530,20200423,1
9530,20200424,1
9530,20200425,1
9530,20200426,1
9530,20200427,1
9530,20200428,1
9530,20200429,1
9530,20200430,1
9530,20200501,1
9530,20200502,1
9530,20200503,1
3011,20200414,1
3011,20200415,1
3011,20200416,1
3011,20200417,1
3011,20200420,1
3011,20200421,1
3011,20200422,1
3011,20200423,1
3011,20200424,1
3011,20200413,2
11086,20200228,2
11086,20200306,2
11085,20200515,1
11085,20200504,1
11085,20200505,1
11085,20200506,1
11085,20200507,1
11085,20200511,1
11085,20200512,1
11085,20200513,1
11085,20200514,1
11085,20200518,1
11085,20200519,1
11085,20200520,1
11085,20200220,1
11085,20200413,2
4181,20200413,1
4181,20200501,1
4181,20200508,1
6787,20200220,1
6787,20200221,1
6787,20200224,1
6787,20200225,1
6787,20200226,1
6787,20200227,1
6787,20200228,1
6787,20200302,1
6787,20200303,1
6787,20200304,1
6787,20200305,1
6787,20200306,1
6787,20200511,1
6787,20200512,1
6787,20200513,1
6787,20200514,1
6787,20200515,1
6787,20200518,1
6787,20200519,1
6787,20200520,1
6787,20200427,1
6787,20200428,1
6787,20200429,1
6787,20200430,1
6787,20200504,1
6787,20200505,1
6787,20200506,1
6787,20200507,1
11571,20200224,1
11571,20200225,1
11571,20200226,1
11571,20200227,1
11571,20200228,1
11571,20200302,1
11571,20200303,1
11571,20200304,1
11571,20200305,1
11571,20200306,1
11571,20200420,1
11571,20200421,1
11571,20200422,1
11571,20200423,1
11571,20200424,1
11571,20200509,1
11571,20200516,1
11571,20200501,2
2138,20200508,1
2138,20200413,1
2138,20200509,1
2138,20200510,1
2138,20200516,1
2138,20200517,1
2138,20200222,1
2138,20200223,1
2138,20200224,1
2138,20200225,1
2138,20200226,1
2138,20200227,1
2138,20200228,1
2138,20200229,1
2138,20200301,1
2138,20200302,1
2138,20200303,1
2138,20200304,1
2138,20200305,1
2138,20200306,1
2138,20200307,1
2138,20200308,1
2138,20200420,1
2138,20200421,1
2138,20200422,1
2138,20200423,1
2138,20200424,1
2138,20200425,1
2138,20200426,1
2138,20200427,1
2138,20200428,1
2138,20200429,1
2138,20200430,1
2138,20200501,1
2138,20200502,1
2138,20200503,1
1811,20200504,1
